name,simbad_id,source_id,hip,sp_type,system,dist_now_pc,ra,dec,parallax,parallax_error,parallax_catalog,parallax_source,pmra,pmdec,pmra_error,pmdec_error,rv,rv_error,rv_source,rv_component,system_parent,x,y,z,vx,vy,vz,gal_dmin_pc,gal_tmin_myr,lin_dmin_pc,lin_tmin_myr,mc_dmin_med,mc_dmin_lo,mc_dmin_hi,mc_tmin_med,mc_tmin_lo,mc_tmin_hi,mc_censored,mc_model,sys_dmin_pc,sys_dominant,zp_dmin_pc,grade,rv_reliability,astrom_flag,is_wd,featured
Gaia DR3 4111826935563804160,,4111826935563804160,,,-1,533.675306253644,256.2126345686812,-26.774247375857666,1.8737985218388988,0.020368282,,,0.6311558336040661,0.7677154478382475,0.023179155,0.014847521,-103.2328,2.984088,gaia,,,526.7152035375868,-29.85001512372866,80.55683375352083,-101.72453095854479,8.279831133185933,-15.71295672011031,17.020469,5.000000,12.994259341124053,5.05182652601299,16.36152,13.83680,29.32446,5.00000,4.94125,5.00000,0.727,integrated,0.46072,disc mass +15%,3.43399,A,good,,0,
Gaia DR3 3043683279313915264,,3043683279313915264,,,-1,67.415094610157,115.37177677846607,-7.147997873137985,14.83347321223423,0.020851167,,,-47.763773063976885,2.9108641019937043,0.020471366,0.016590722,61.332973,5.090432,gaia,,,-47.15831787614881,-47.31360302788045,9.072541259683849,-49.90861535581967,-38.52125945063465,-4.5651760390825435,16.273514,-1.012211,16.309793570197467,-1.011849543423004,16.36169,15.22216,17.48348,-1.01658,-1.08221,-0.94983,0.000,integrated,0.00878,disc scale height 0.20 kpc,0.10585,A,good,,0,
Gaia DR3 3207513157550589696,,3207513157550589696,,,-1,88.49348323323902,79.47674065310294,-7.138686160914228,11.300267132262574,0.06674918,,,6.021135694737387,6.473345321520342,0.06978074,0.046540238,17.579548,0.3432224,gaia,,,-70.96358218405223,-38.69327691515168,-36.02911183926423,-15.960705954249924,-7.223205513524732,-3.9844744709944213,16.359523,-4.743539,18.26704058339233,-4.712365300154791,16.36179,16.08541,16.61848,-4.74241,-4.83107,-4.66252,0.000,integrated,0.58147,disc scale height 0.20 kpc,0.13225,B,good,high_ruwe,0,
HD 284336,HD 284336,49295199378608000,,K5,-1,28.68716967463265,64.36204619335743,20.55460215644835,34.85878918491827,0.015743162,,,-40.677255630106906,-60.18463465221037,0.020969393,0.014833362,14.241427,0.14965223,gaia,,,-26.662433100485153,2.4941739899726723,-10.288219535520255,-10.042532735600524,-1.495483719833803,-14.046927326249218,16.375432,-1.328328,16.35045040831969,-1.3297821012886688,16.36200,16.25894,16.49131,-1.32767,-1.33321,-1.32330,0.000,integrated,0.00398,disc scale height 0.20 kpc,0.03928,A,good,,0,
LP 23-35,G 256-25,1708693055848054912,,M5.0V,-1,20.764106040285913,237.47429032555917,79.66488210300243,48.16003145330838,0.14468344,,,-219.71652985852128,124.20213777046513,0.1944789,0.201101,-19.821098,1.9003881,gaia,,,-7.030114684692484,15.666251268302538,11.674508913471188,-12.718437782592911,-28.814671464493138,-4.2452812293566975,16.228423,0.398559,16.23109718520939,0.3984167752878374,16.36285,15.66912,16.87612,0.39683,0.38673,0.40463,0.000,integrated,0.00100,disc scale height 0.20 kpc,0.02338,B,good,high_ruwe,0,
Gaia DR3 6635538624794824192,,6635538624794824192,,,-1,258.5932349451933,276.4361142440349,-59.66889673270271,3.8670771886663697,0.017900374,,,-3.239733478840228,2.2234043787236244,0.013238813,0.0129186865,63.565826,0.6183183,gaia,,,220.5294892728287,-101.76795970541178,-88.77211216301514,56.17600927542945,-24.56960238425979,-17.447232010697537,16.354198,-3.958741,19.539074643702865,-3.9550636089895153,16.36289,16.17140,16.53576,-3.95911,-3.99701,-3.91883,0.000,integrated,0.91023,disc scale height 0.20 kpc,0.37205,A,good,,0,
Gaia DR3 3396620739392549504,TYC 1302-360-1,3396620739392549504,,,-1,38.89183592169091,85.46234142062053,17.01558121494319,25.71233721168396,0.018114055,,,-93.77537096891129,6.620636642618205,0.018224712,0.011808799,37.374363,0.15074468,gaia,,,-38.04872129814521,-6.5359051084937425,-4.706554296782709,-36.56738955895442,3.859703952787383,-18.578737822364847,16.363941,-0.837671,16.361950553571955,-0.837404636199204,16.36291,16.30816,16.41916,-0.83767,-0.83973,-0.83557,0.000,integrated,0.00040,disc scale length -0.5 kpc,0.05786,A,good,,0,
2MASS J01431126+4438479,,350276160904866816,,,-1,24.17722626140848,25.796875155939272,44.64671700424285,41.361237603843456,0.22812691,,,-25.11458139288465,18.812766625543546,0.3225456,0.18086776,3.712656,1.4173912,gaia,,,-15.608429472235409,17.013695992850014,-7.172820070827964,-0.29341277429466633,5.149492291570397,0.33876282875701,16.776409,-3.295038,16.82190211757285,-3.2849732143989625,16.36364,13.41847,19.77286,-3.20696,-3.28795,-2.87843,0.000,integrated,0.03825,disc scale height 0.20 kpc,0.03070,B,good,high_ruwe,0,
Gaia DR3 55453151688236800,,55453151688236800,,,-1,54.44301974560287,48.583435082898504,16.46601469121219,18.367827586947282,0.031136928,,,49.61053355006186,-32.529009006334455,0.037253205,0.034488354,-48.506386,3.328271,gaia,,,-43.55980417793395,11.176395927215424,-30.6867077588697,34.189042690853064,-24.49966877620841,28.60352875616001,16.391049,0.997551,16.387560823326258,0.9980291335374227,16.36400,15.39601,17.57659,0.99480,0.94299,1.05986,0.000,integrated,0.00173,disc scale height 0.20 kpc,0.08486,A,good,,0,
Gaia DR3 5752222284758006528,,5752222284758006528,,,-1,120.04754638379903,127.98724216282203,-8.420660079620713,8.33003280885843,0.03057084,,,0.8566562828001709,8.468223135197244,0.032099016,0.029034123,35.28582,0.32631367,gaia,,,-69.23293646055441,-90.88064951311856,36.863551726507836,-22.835107267388782,-23.670162688330365,13.668645581655603,16.369719,-3.257824,16.325907095878883,-3.2650684193070583,16.36458,16.17947,16.56918,-3.25776,-3.28810,-3.22861,0.000,integrated,0.11414,disc scale height 0.20 kpc,0.19272,B,good,high_ruwe,0,
V1334 Her,LP  390-16,4579825847951057792,,M4.0V,-1,17.84387024636931,273.2784750722023,26.030906428526674,56.04165386729763,0.022662327,,,221.06211837143246,-37.26290495397936,0.020281514,0.021488255,-8.204864,0.4256594,gaia,,,10.142369241706064,13.4232202830333,5.945856436824063,-4.049872405310803,1.1142397277415756,-20.230544393446777,16.376466,0.335326,16.376669132073257,0.3353224522066061,16.36495,16.23938,16.49511,0.33626,0.32468,0.34689,0.000,integrated,0.00006,halo scale radius -20%,0.01690,A,good,,0,
Gaia DR3 2677246221622266496,,2677246221622266496,,,-1,182.87389349095207,331.01869475597545,-0.7567493481298437,5.468249080886312,0.7456588,,,-2.973892689405986,1.9522461454060651,0.6712829,0.6183375,-42.529587,6.7970448,gaia,,,69.77644276485564,116.64511268904451,-122.34388681655906,-14.99939486906341,-25.462699386489376,30.739969149403922,15.622243,4.107846,13.226080432961181,4.182437914122426,16.36718,12.07869,26.87614,4.23070,3.51283,5.00000,0.219,integrated,0.81188,disc scale height 0.20 kpc,0.29663,C,low_snr,"high_ruwe,weak_parallax",0,
Gaia DR3 870428075189847424,Ross  875,870428075189847424,,K5,-1,37.119961733711506,108.30708615319638,24.106412145649585,26.939682944010762,0.015514358,,,-118.95618374974242,-360.9281425286807,0.017757341,0.01588376,136.14638,0.30738166,gaia,,,-34.84790226006825,-8.242919886280328,9.775967416747086,-127.66056889626098,-81.62340248543767,-6.932283652587556,16.364266,-0.214785,16.364905412162834,-0.21477701269425598,16.36804,16.33117,16.40557,-0.21481,-0.21511,-0.21449,0.000,integrated,0.00030,disc scale height 0.20 kpc,0.05471,A,good,,0,
Gaia DR3 2251008856805013760,2MASS J19514503+6919004,2251008856805013760,,,-1,47.73562954467222,297.9382845621372,69.31682524627313,20.94871293284557,0.013621698,,,51.18228115627152,9.953319592304185,0.01700474,0.017331218,-32.27986,1.4580894,gaia,,,-9.031016424459366,43.88843408007711,16.460146547526687,-1.1508476052677372,-27.75797710243222,-20.23302849225009,16.404203,1.274330,16.38793687091067,1.275544253193741,16.36810,15.76308,17.08361,1.27246,1.23123,1.31976,0.000,integrated,0.00713,disc scale height 0.20 kpc,0.07343,A,good,,0,
Gaia DR3 1233497191319413376,,1233497191319413376,,,-1,101.35866424960619,213.466456710421,17.426815982363248,9.865954799260146,0.01659656,,,0.15935095522343,-19.712897777005914,0.016217357,0.014803736,-58.078724,0.7718264,gaia,,,36.319028429425195,6.535832390849486,94.40227691833351,-14.888801350170906,-10.919702337919263,-55.87434873810383,16.352883,1.654788,16.315126503441064,1.6622245626124763,16.36811,16.14433,16.59573,1.65593,1.63735,1.67797,0.000,integrated,0.00455,disc mass +15%,0.16220,A,good,,0,
Gaia DR3 5692919815890518272,,5692919815890518272,,,-1,30.937725679477406,122.52438469685458,-28.73418577689044,32.322996536986935,0.016874682,,,-130.74908136273507,256.2565466340166,0.013233789,0.0147768445,67.51313,1.280991,gaia,,,-11.981857442992574,-28.49166114568313,1.3428356541176614,-64.75679285460168,-45.73255797133878,7.29760948699538,16.394867,-0.322233,16.39584860722793,-0.3222253621219667,16.36884,16.17020,16.59073,-0.32192,-0.32451,-0.31949,0.000,integrated,0.00015,halo scale radius -20%,0.04351,A,good,,0,
GJ 3446,HD  59967,5586381090520538880,,G3V,-1,21.751537771427547,112.67664531263651,-37.33912778295995,45.97376105121097,0.01720344,,,-87.12008555154013,52.933602249322576,0.016526734,0.019706853,9.17938,0.13392265,gaia,,,-7.188226261159181,-20.24738139824775,-3.391510748046035,-11.210895050646776,-4.737501741267033,-6.827982472758822,16.376391,-1.003478,16.383634094187823,-1.0024753113546692,16.36899,16.29212,16.47757,-1.00363,-1.00510,-1.00156,0.000,integrated,0.00124,halo scale radius -20%,0.02549,A,good,,0,
LHS 3743,,1892963615458402304,,,-1,28.999970135211086,330.29991924712533,27.161548427247904,34.48279413177131,0.067271344,,,627.2675788645162,-33.451867281685075,0.06301561,0.061722323,-126.09103,1.5162835,gaia,,,3.53072043910927,26.64971672377255,-10.877724006733613,-80.33217297511811,-129.77377801289592,-7.853551247286729,16.385834,0.153087,16.38646490757329,0.15308290613741082,16.36987,16.23165,16.52455,0.15303,0.15238,0.15368,0.000,integrated,0.00019,disc scale height 0.20 kpc,0.03986,B,good,"high_ruwe,non_single",0,
Gaia DR3 5531868300447400960,,5531868300447400960,,,-1,139.8958813787667,115.00841650035088,-45.16583477334871,7.148173271037981,0.014132013,,,-0.6945293146793547,-4.706995091780537,0.016646307,0.017964609,28.116783,0.19849674,gaia,,,-27.78595251972399,-134.47143468383874,-26.762505924963342,-3.011785636881495,-27.196163006577617,-7.19774709306408,16.361352,-4.765232,15.601584102826324,-4.804525892657518,16.37016,16.24008,16.51592,-4.76755,-4.79871,-4.73485,0.000,integrated,0.19286,disc scale height 0.20 kpc,0.22916,A,good,,0,
Gaia DR3 5318676397443178240,,5318676397443178240,,,-1,79.55773808239437,131.8121645748752,-51.921489637419334,12.569487570955639,0.016928127,,,-12.341478948587207,-26.460374161006833,0.02047652,0.020080429,52.34244,0.12967347,gaia,,,0.1529297106341063,-79.21113233227324,-7.416658002737231,5.0041879116178,-51.185898009354574,-14.695015234450674,16.367972,-1.422561,16.378218786695307,-1.4232064913354905,16.37059,16.31367,16.42122,-1.42262,-1.42617,-1.41907,0.000,integrated,0.00194,halo scale radius -20%,0.12658,A,good,,0,
G 137-45,,1195788477975819008,,,-1,24.887256153634596,236.097101549112,15.095090160333319,40.181207354751216,0.015704444,,,-335.802786966525,-120.78518264454335,0.016249957,0.013723729,-48.215996,0.6440378,gaia,,,15.018870867457583,7.090245654867109,18.53476337256279,-37.13342016147144,-49.743194927721945,-15.623092853486412,16.365959,0.286431,16.369198579413084,0.28635903770818166,16.37076,16.23557,16.50138,0.28646,0.28586,0.28698,0.000,integrated,0.00113,disc scale height 0.20 kpc,0.03188,A,good,,0,
Gaia DR3 99866235969654656,,99866235969654656,,,-1,135.61759210326446,35.73889317380264,22.068193369257866,7.373674642730433,0.039392244,,,-11.327829517941982,5.380754110248206,0.04603944,0.03953355,66.839775,8.5128765,gaia,,,-94.36974235838147,55.81228872461987,-79.82149737019338,-42.411112864623306,34.449713577548586,-39.332840034632255,16.324539,-1.951123,16.240816846713884,-1.955483960574187,16.37083,14.30889,18.91725,-1.95326,-2.25009,-1.72133,0.000,integrated,0.01402,halo scale radius -20%,0.21799,C,low_snr,,0,
SCR J0805-5912,,5291484512805323264,,,-1,16.726818443341156,121.44464652689601,-59.21648809056944,59.784232332484834,0.013126852,,,262.0083986037566,-564.9105740206958,0.017342921,0.016126595,10.423288,0.7301116,gaia,,,0.8186711108636343,-16.189703360811627,-4.124286354954015,49.615272598145395,-6.626370592779859,-6.413444434392165,16.366099,-0.066947,16.366140161707122,-0.06693974990313224,16.37088,16.31894,16.41131,-0.06650,-0.07109,-0.06275,0.000,integrated,0.00000,halo scale radius -20%,0.01426,A,good,,0,
PM I20050+5426,Wolf 1130,2185710338703934976,,sdM1,-1,16.58490675379379,301.25028584217137,54.43021426747369,60.29578669601206,0.026609885,,,-1159.5237878833445,-904.0081399289277,0.036464486,0.03352135,7.2643743,23.94261,gaia,,,0.40204509521732834,16.2187158274617,3.442491638550462,107.28600518974999,-4.445650939928992,43.41271473469167,16.552253,-0.008782,16.552253552081773,-0.008781655392375371,16.37155,15.85056,16.57226,-0.01160,-0.03589,0.01618,0.000,integrated,0.00000,halo scale radius -20%,0.01377,B,good,high_ruwe,0,
Gaia DR3 5701015313838766464,,5701015313838766464,,,-1,114.67774139062792,123.63148495475892,-21.692687702290982,8.720088029931548,0.018706556,,,15.476426406219462,1.5255794635605404,0.014001966,0.014850469,58.852524,0.2662622,gaia,,,-53.74440645785909,-100.28910161871669,14.304518218342283,-23.71364141252415,-52.478589481694726,14.79031647351936,16.380257,-1.865509,16.306089049059352,-1.866766536256172,16.37200,16.28116,16.46627,-1.86489,-1.87365,-1.85656,0.000,integrated,0.01352,disc scale height 0.20 kpc,0.18454,A,good,,0,
Gaia DR3 5952601956776250240,,5952601956776250240,,,-1,176.66171875908137,261.74935841560296,-43.91702048004559,5.660535893255566,0.43322384,,,2.964422717706839,-2.1927260228882997,0.52758956,0.39555538,-35.609123,17.9659,gaia,,,170.28992873697362,-44.53316571458196,-15.083109663023166,-34.61943822894455,8.890353434891326,-0.032379199357607795,14.279038,4.853209,15.262350658049428,4.8147542205864875,16.37204,9.34283,103.08541,4.94407,3.07925,5.00000,0.508,integrated,0.32150,disc scale height 0.20 kpc,0.23760,C,low_snr,high_ruwe,0,
Gaia DR3 4181050508321923712,,4181050508321923712,,,-1,124.78803183649866,292.3565755731503,-16.638015188291956,8.01358900595718,0.015215091,,,-12.01065583498712,6.242132643593047,0.015396648,0.0125998715,-61.376274,0.9579989,gaia,,,111.3732801174199,44.969408801936936,-33.8496327530743,-52.93706607741076,-20.886079533896645,24.343398413367552,16.356547,1.954656,16.14316044207647,1.9547421573598829,16.37241,16.13612,16.67828,1.95653,1.93075,1.99108,0.000,integrated,0.06184,disc scale height 0.20 kpc,0.20155,A,good,,0,
Gaia DR3 1926117292650080256,,1926117292650080256,,,-1,107.65557413484649,359.3300139726,45.322888181416545,9.288882698701943,0.034527052,,,2.7413433727640406,6.953652966597312,0.02937544,0.023798324,-26.020073,5.1339874,gaia,,,-40.418800295703726,94.97498848847889,-30.590763092357694,7.45181298780181,-22.96546667740323,10.42365705520661,16.277697,3.934453,15.615330175294591,3.9604076356167477,16.37283,13.84953,20.67752,3.95459,3.35957,4.92557,0.141,integrated,0.18769,disc scale height 0.20 kpc,0.17439,A,good,,0,
LSPM J0620+3145,LSPM J0620+3145,3438897369503999872,,,-1,28.2097273314608,95.21538598810166,31.751593560095213,35.44876518124843,0.027111914,,,-68.99607029388308,-429.10654356018637,0.030686585,0.024156028,81.57736,3.3109176,gaia,,,-27.927970898630708,-0.6147405631542291,3.929281313499418,-84.50610760351371,-48.79313071899786,-22.60060847214694,16.368529,-0.224292,16.36873393428645,-0.22428036579850485,16.37462,15.95827,16.82993,-0.22428,-0.22722,-0.22143,0.000,integrated,0.00014,disc scale height 0.20 kpc,0.03834,A,good,,0,
Gaia DR3 2915795783352662912,,2915795783352662912,,,-1,82.43984737247206,87.81283867696321,-22.83687481856968,12.130056421403753,0.03884044,,,-11.28095576432144,-16.465702913819317,0.027368829,0.039729305,38.795517,5.7745695,gaia,,,-50.99189083837206,-56.2399485877026,-32.14379701243469,-19.036815443819762,-27.58137024934765,-21.042891732152523,16.440635,-1.992990,16.25014540686185,-1.997061310534175,16.37478,14.36690,19.00490,-1.98293,-2.29067,-1.75539,0.000,integrated,0.04778,disc scale height 0.20 kpc,0.13263,A,good,,0,
Gaia DR3 3216016398224476544,,3216016398224476544,,,-1,348.13914734230343,84.10861184663666,-3.2316787088762107,2.872414687156003,0.036279522,,,0.7065617544189611,-2.657327065507681,0.03278956,0.030534938,105.50151,5.3166356,gaia,,,-294.4527201360842,-150.83138716862757,-108.38982499051504,-86.93837195470486,-49.50875241725112,-33.789996659726704,16.281688,-3.220123,14.960487057544448,-3.220609209228528,16.37510,15.41649,17.25532,-3.23975,-3.38132,-3.09083,0.000,integrated,0.20931,disc scale height 0.20 kpc,0.57290,B,good,"high_ruwe,non_single",0,
Gaia DR3 371930771831824128,,371930771831824128,,,-1,55.093463267021626,18.494088257737396,40.39327319853501,18.150973649147765,0.023994049,,,-16.606631081926512,-40.74315035163621,0.01914307,0.017808855,-36.598045,1.3736975,gaia,,,-31.08309805194852,40.41036598351653,-20.88379829738512,25.81703241825135,-28.130255854191176,3.6911754466280313,16.402342,1.341027,16.50351937742409,1.3398540232814007,16.37555,15.84778,16.93113,1.33799,1.29934,1.37938,0.000,integrated,0.03290,disc scale height 0.20 kpc,0.08570,A,good,,0,
Gaia DR3 3693610684162411136,,3693610684162411136,,,-1,82.4397773146148,186.44276937121276,-2.905096899440981,12.130066729604346,0.022546642,,,-8.646909157685897,-4.6943387679883175,0.019840023,0.01784357,-18.906466,2.9462218,gaia,,,14.580594045674207,-39.43636537294846,70.9118907315962,-5.383668348922547,6.035538392124171,-17.51649905403566,16.549787,3.995959,16.42989301190883,4.094222755040004,16.37568,14.48965,18.82485,3.96300,3.53329,4.49390,0.051,integrated,0.09904,disc scale height 0.20 kpc,0.13170,A,good,,0,
Gaia DR3 4155670339682120064,,4155670339682120064,,,-1,83.56846306435367,280.0473789411092,-8.804121712513712,11.966236584127781,0.021900656,,,-16.871455590225512,-13.163664109672142,0.028905895,0.02395829,-42.356483,2.5734653,gaia,,,76.42350406846899,33.73690661279982,-2.2264718803905534,-35.54088043147996,-24.100505951031668,4.68501146137684,16.467317,1.855796,16.400470651607055,1.8548624049516378,16.37735,15.52049,17.32967,1.84439,1.75102,1.94787,0.000,integrated,0.00852,halo scale radius -20%,0.13441,A,good,,0,
Gaia DR3 1905171286904445952,,1905171286904445952,,,-1,198.3755197709248,335.36051238546503,33.77232206895736,5.040944573981484,0.10406488,,,3.956318309518899,-2.853561338045502,0.08405567,0.08717619,-50.606945,0.79044145,gaia,,,-1.5331950111390504,187.01531124649256,-66.149599521236,-1.0996691300906931,-49.16640481449717,12.789110326993516,16.274923,3.782216,17.908361691999065,3.8016375941387337,16.37834,15.63813,17.05889,3.78612,3.70528,3.88601,0.000,integrated,0.61606,disc scale height 0.20 kpc,0.29954,B,good,"high_ruwe,non_single",0,
